File Name,Component RT,Compound Name,Match Factor,Best Hit,Formula,Model Peak Area,Model Peak Height,Base Peak Area,Component Area,Model Peak MZ,Base Peak MZ
11062023_MM_T1.D,7.65203592037761,"Octane, 2,6-dimethyl-",91.0628757271748,True,C10H22,466310.427468569,150307.098500077,476996.724907379,2026158.39512425,71,57
11062023_MP_C3.D,7.73546658714957,"Formamide, N,N-diethyl-",70.6775550093286,True,C5H11NO,3205.84515747064,2321.31079101563,13171.5749204465,58179.4249237714,30,101
11062023_MP_C1.D,7.74166419159832,Urazole,61.6305830241237,True,C2H3N3O2,7321.48204181674,3353.72094726563,11814.499313212,89317.7846455247,101,57
11062023_MM_T3.D,7.78685503783827,"Heptane, 4-ethyl-",65.9215072683685,True,C9H20,19332.5495104519,6096.00025014769,19332.5495104519,75187.5470972227,57.07,57.07
11062023_MM_T2.D,7.7875628506163,"2-Methylthiolane, S,S-dioxide",53.6126526168603,True,C5H10O2S,121126.505936891,49069.0206298828,121126.505936891,580089.288638045,69,69
11062023_MP_C3.D,7.78790273740309,"Octane, 2,3-dimethyl-",73.8219419590613,True,C10H22,25602.5310217678,8014.09267602541,25602.5310217678,82664.4403039427,57,57
11062023_MM_C3.D,7.78805398511175,"Tridecane, 6-methyl-",73.2603918019692,True,C14H30,23868.8414117577,9374.52365348204,23868.8414117577,132166.19508854,57.07,57.07
11062023_MP_T3.D,7.7883541745418,"1H-1,2,4-Triazol-3-amine, 5-methyl-",79.2328726366539,True,C3H6N4,67267.9256305744,20882.0168660482,67267.9256305744,161974.491965833,57,57
11062023_MM_C2.D,7.78849626404808,"1-Heptanol, 2,4-diethyl-",78.8110980459514,True,C11H24O,44515.1828307379,15129.3129401831,44515.1828307379,219613.886792576,57.07,57.07
11062023_MM_C2.D,7.78866340855335,"Heptane, 3-ethyl-2-methyl-",68.7801353410347,True,C10H22,44515.1828307379,15129.3129401831,44515.1828307379,134566.888916286,57,57
11062023_MP_C3.D,7.78867064285719,"Heptane, 2,2,3,5-tetramethyl-",66.9597142458112,True,C11H24,25602.5310217678,8014.09267602541,25602.5310217678,70794.7900680268,57.06,57.06
11062023_MM_T1.D,7.7887337919071,"1,2,2-Trimethylpropyl trifluoroacetate",63.3510730870973,True,C8H13F3O2,60254.3679585678,17575.0014059884,73448.9097137842,893030.635949319,85,55
11062023_MM_C3.D,7.78911924795217,"Heptane, 2,2,3,5-tetramethyl-",66.6233129771195,True,C11H24,23868.8414117577,9374.52365348204,23868.8414117577,70429.7775947687,57,57
11062023_MP_T2.D,7.78917252831799,"1,2,2-Trimethylpropyl trifluoroacetate",77.0603914289341,True,C8H13F3O2,165429.520839216,50391.8258745069,41610.3899740572,293166.470091211,57,69
11062023_MM_T1.D,7.78976119625896,"1H-1,2,4-Triazol-3-amine, 5-methyl-",87.2884330192283,True,C3H6N4,195985.377657265,59759.5924166191,385071.155136054,875883.810233772,98.09,57.07
11062023_MM_T2.D,7.79050772888354,"Heptane, 4-(1-methylethyl)-",82.2582752176212,True,C10H22,492076.366606681,142440.731899079,492076.366606681,1264838.54628695,57.07,57.07
11062023_MP_C1.D,7.82377878177466,"L-Valine, methyl ester",76.4038403547747,True,C6H13NO2,508.466615432747,317.427124023438,13119.8060257112,39363.4257627731,33,72
11062023_MM_T1.D,7.82409507433485,"Cyclohexane, 1,1,3,5-tetramethyl-, trans-",69.0135980688417,True,C10H20,73379.8291997733,28538.7617913234,162170.143270618,505668.584252764,125,69
MP_010824_AVOC_T1.D,7.88323594151561,"Octane, 4-ethyl-",92.8749509424573,True,C10H22,287030.496763898,100308.645289927,287030.496763898,1135521.09335771,57.08,57.08
MP_010824_AVOC_C3.D,7.88591281012596,3-(1'-pyrrolidinyl)-2-butanone,69.9823396084575,True,C8H15NO,111588.084213773,43667.1816052742,150707.400399668,398430.527082143,56,98
MP_010824_AVOC_T2.D,7.88802634795353,"Undecane, 5,6-dimethyl-",89.4825095711758,True,C13H28,299468.229649133,109207.600140555,299468.229649133,1058462.99454178,57.08,57.08
MP_010824_AVOC_C1.D,7.88822387527139,3-(1'-pyrrolidinyl)-2-butanone,84.589161618143,True,C8H15NO,401181.905160523,144280.160030494,91881.6833463253,769347.896128756,57.08,98.1
MP_010824_AVOC_T2.D,7.88841384960578,"Octane, 4-ethyl-",91.1150131430557,True,C10H22,299468.229649133,109207.600140555,299468.229649133,1165602.14395792,57,57
MP_010824_AVOC_T4.D,7.88846698681232,3-(1'-pyrrolidinyl)-2-butanone,80.6746603773995,True,C8H15NO,408404.71101606,154113.06458385,100870.312105929,755588.099460117,57,98
MP_010824_AVOC_T3.D,7.88887880912775,"Octane, 4-ethyl-",89.8983366357805,True,C10H22,170800.314920228,66608.6081528136,170800.314920228,621491.546867775,57,57
MP_010824_AVOC_C1.D,7.8894673086181,"Undecane, 5,6-dimethyl-",91.578831412522,True,C13H28,401181.905160523,144280.160030494,401181.905160523,1396161.90183346,57.08,57.08
MP_010824_AVOC_C3.D,7.88958169404234,"Undecane, 5,6-dimethyl-",89.5721422979278,True,C13H28,495603.541126265,183945.558736827,495603.541126265,1960803.02269155,57.08,57.08
MP_010824_AVOC_T4.D,7.88975075679533,"Octane, 4-ethyl-",87.8230801594471,True,C10H22,408404.71101606,154113.06458385,408404.71101606,1568011.80816896,57.08,57.08
MP_010824_AVOC_CC1.D,7.88990974229119,"Octane, 4-ethyl-",90.849138482447,True,C10H22,276489.52588384,122522.597970479,276489.52588384,1533780.89655639,57.08,57.08
MP_010824_AVOC_C3.D,7.8903423011374,"Octane, 3,4,5,6-tetramethyl-",83.2075342031105,True,C12H26,495603.541126265,183945.558736827,495603.541126265,1545273.88401599,57,57
MP_010824_AVOC_T4.D,7.89092006502039,3-Ethyl-3-methylheptane,78.0759314472663,True,C10H22,408404.71101606,154113.06458385,149630.027492432,1252872.98168168,57,71
MP_010824_AVOC_C2.D,7.89107303720932,"Octane, 4-ethyl-",90.5305896351863,True,C10H22,648585.738605635,228584.730465065,648585.738605635,2456176.46565766,57.08,57.08
MP_010824_AVOC_T2.D,7.91690971717005,"Benzene, propyl-",87.405737593035,True,C9H12,285118.802965892,131814.410992476,285118.802965892,543218.433738391,91.05,91.05
MP_010824_AVOC_T3.D,7.91720756320935,"Benzene, propyl-",89.5540593454315,True,C9H12,219637.131750115,105734.264189468,219637.131750115,369425.831578328,91,91
MP_010824_AVOC_C1.D,7.91782693522098,"Benzene, propyl-",89.5557752918214,True,C9H12,368851.299383733,175554.19312325,368851.299383733,616039.626913448,91.05,91.05
MP_010824_AVOC_CC1.D,7.91788605205422,"Benzene, propyl-",89.5468002059505,True,C9H12,359207.473919404,163438.802437535,359207.473919404,601598.776543789,91.05,91.05
MP_010824_AVOC_C3.D,7.91853916104313,"Benzene, propyl-",89.4943173023081,True,C9H12,517881.475735092,235322.644957554,517881.475735092,873662.604674965,91,91
MP_010824_AVOC_T4.D,7.91855377056568,"Benzene, propyl-",90.1294227578168,True,C9H12,467758.911874542,217024.213263906,467758.911874542,826256.342434388,91.05,91.05
MP_010824_AVOC_C2.D,7.91968004307627,"Benzene, propyl-",89.5457758112412,True,C9H12,541297.326146269,249502.962954465,541297.326146269,905893.411857103,91.05,91.05
MP_010824_AVOC_T3.D,7.95419505194574,"2(1H)-Pyrimidinone, 4-amino-5-methyl-",72.1008456409077,True,C5H7N3O,54042.8115252422,25346.3373383141,71812.3540001338,250551.938716161,70.08,125.11
MP_010824_AVOC_T4.D,7.95453551144469,"2-Pyrazoline, 4-ethyl-1-isopropyl-",70.0161764454292,True,C8H16N2,116407.586579559,50528.1613837348,129545.256262697,396932.441329909,125,69
MP_010824_AVOC_C1.D,7.9602517007265,"2(1H)-Pyridinone, 4-hydroxy-6-methyl-",65.5244631563157,True,C6H7NO2,207324.48218522,70879.9970433204,126804.981640547,844479.911898177,85.1,69.08
MP_010824_AVOC_C3.D,7.96871880518704,"2(1H)-Pyridinone, 4-hydroxy-6-methyl-",57.4822694776656,True,C6H7NO2,333200.637020341,107881.148629735,333200.637020341,980467.196894294,85.1,85.1
MP_010824_AVOC_C3.D,7.97700910245967,5-Methyl-2-(2-methyl-2-tetrahydrofuryl)tetrahydrofuran,66.907788762845,True,C10H18O2,333200.637020341,107881.148629735,333200.637020341,531277.412949081,85,85
MP_010824_AVOC_T1.D,7.99511060664964,"Nonane, 4-methyl-",90.7536163593489,True,C10H22,582659.968244651,236722.481263319,582659.968244651,1762205.30228088,57.08,57.08
MP_010824_AVOC_T3.D,7.99958408840145,"Nonane, 4-methyl-",90.3248820584091,True,C10H22,383499.813831284,173274.544995774,383499.813831284,1250993.21182566,57.08,57.08
MP_010824_AVOC_T2.D,8.00048736135998,"Nonane, 4-methyl-",90.4559934305804,True,C10H22,667908.363714077,287489.389094618,667908.363714077,2169086.93221837,57.08,57.08
MP_010824_AVOC_CC1.D,8.00099782314044,"2,2,5-Trimethylhexan-4-one",85.9912117104267,True,C9H18O,769684.681281533,347915.634552951,769684.681281533,2180496.05365678,57,57
MP_010824_AVOC_CC1.D,8.00102154089993,"Nonane, 4-methyl-",89.8548802734301,True,C10H22,769684.681281533,347915.634552951,769684.681281533,2843509.01672171,57.08,57.08
MP_010824_AVOC_C1.D,8.00157482795215,"Nonane, 4-methyl-",90.6370083936173,True,C10H22,829546.836195888,352331.909120631,829546.836195888,2594409.41063571,57.08,57.08
MP_010824_AVOC_C3.D,8.00321494714062,"2,2,5-Trimethylhexan-4-one",77.5864354985761,True,C9H18O,1156677.25842325,494883.203336855,1156677.25842325,3163144.47562766,57.08,57.08
MP_010824_AVOC_C3.D,8.00346308258705,"Nonane, 4-methyl-",90.7112655077224,True,C10H22,1156677.25842325,494883.203336855,1156677.25842325,4224826.95277566,57,57
MP_010824_AVOC_T4.D,8.00350380733891,"Nonane, 4-methyl-",90.0551464528898,True,C10H22,946115.354407451,406673.661517601,946115.354407451,3056397.82910969,57,57
MP_010824_AVOC_C2.D,8.00450379037882,"Nonane, 4-methyl-",90.5024547058631,True,C10H22,1390616.6843507,558004.148129618,1390616.6843507,4230784.27065055,57,57
MP_010824_AVOC_T4.D,8.02058660728722,"Cyclopentane, 1,1,3-trimethyl-3-(2-methyl-2-propenyl)-",67.4876844619881,True,C12H22,403941.118953249,67948.8592593562,403941.118953249,919264.126021397,111.1,111.1
MP_010824_AVOC_C3.D,8.02101329023608,Difluoroisocyanatophosphine,69.4896611464936,True,CF2NOP,410128.706745966,69614.8923055847,564174.765168628,950913.036647471,111.1,69.08
11062023_MP_T3.D,8.02144276817292,"2-Pentene-1,4-dione, 1-(1,2,2-trimethylcyclopentyl)",66.4946317170209,True,C13H20O2,3030.92228626742,1375.93409092758,10954.4851545766,85357.5246918214,109,111
MP_010824_AVOC_T4.D,8.02214392332362,"Trans-1,4-diethylcyclohexane",61.0137651727851,True,C10H20,403941.118953249,67948.8592593562,434130.573005859,1023833.59232924,111,69
MP_010824_AVOC_C2.D,8.02217401066639,"Trans-1,4-diethylcyclohexane",61.8588269298171,True,C10H20,492515.365378073,82407.1270978376,709941.335849072,1473750.16131401,111.1,69.08
11062023_MM_C3.D,8.02848377605934,"2,2-Dimethyl-3-heptanone",74.4685198713928,True,C9H18O,25608.6673497925,9779.16909790039,25608.6673497925,58876.1203494505,57.07,57.07
11062023_MP_C3.D,8.02865314683473,"Undecane, 5,6-dimethyl-",91.6792931607893,True,C13H28,19986.8896235505,7200.03439331055,19986.8896235505,66774.7314419834,57.06,57.06
11062023_MP_T2.D,8.02866360858999,"Octane, 4-ethyl-",88.0061498162704,True,C10H22,136314.034106625,48466.6416838924,136314.034106625,451557.250048828,57,57
11062023_MP_T2.D,8.02886083132781,"Undecane, 5,6-dimethyl-",85.7666051382222,True,C13H28,136314.034106625,48466.6416838924,136314.034106625,429465.858225461,57.07,57.07
11062023_MM_C3.D,8.02917365567113,"Octane, 4-ethyl-",83.4084881841599,True,C10H22,25608.6673497925,9779.16909790039,25608.6673497925,87988.0655801343,57,57
11062023_MM_C2.D,8.02922314096416,"Decane, 5-methyl-",85.7620223073283,True,C11H24,37744.3850114631,14366.0695082897,37744.3850114631,126995.675562596,57.07,57.07
11062023_MP_T3.D,8.0292901203488,"Octane, 4-ethyl-",84.6114575756835,True,C10H22,52568.4198329682,18981.896123834,52568.4198329682,182801.696285903,57,57
11062023_MM_T2.D,8.03046881957149,"Octane, 4-ethyl-",92.0338437264231,True,C10H22,408917.653303457,142441.952813368,408917.653303457,1746644.13962677,57.07,57.07
11062023_MM_T1.D,8.03081055924149,"Octane, 4-ethyl-",92.0940690810883,True,C10H22,118663.070297101,45811.6607088204,340734.458036469,1629170.22551528,71,57
MP_010824_AVOC_T1.D,8.03987200370119,"Nonane, 2-methyl-",85.9689088884151,True,C10H22,149567.606205166,66874.3700285724,330286.705373133,1092980.95250709,71.09,57.08
MP_010824_AVOC_T3.D,8.04538652608133,"Nonane, 2-methyl-",84.972123993274,True,C10H22,92950.3313903527,46379.4794788363,219831.629840383,688440.971323496,71.09,57.08
MP_010824_AVOC_T2.D,8.04544686428541,"Nonane, 2-methyl-",85.4086744928164,True,C10H22,113021.278122398,53446.9966412907,412554.618975489,1323221.94872955,85,57
MP_010824_AVOC_CC1.D,8.04622264183073,"Nonane, 2-methyl-",86.0254456074196,True,C10H22,249555.26072421,116587.971956893,432227.759286495,1700677.62268366,71.09,57.08
MP_010824_AVOC_C1.D,8.04692382770099,"Nonane, 2-methyl-",84.5887663237536,True,C10H22,192465.370069906,96931.4707260016,469893.661982206,1437581.47793715,71,57
MP_010824_AVOC_T4.D,8.04772395004333,"Nonane, 2-methyl-",84.7264042581264,True,C10H22,273377.541093268,125932.197021484,551775.416692941,1877067.26538769,71,57
MP_010824_AVOC_C3.D,8.04782005046751,"Nonane, 2-methyl-",86.0327636084655,True,C10H22,687189.825013212,314268.32475198,687189.825013212,2467975.88694835,57,57
MP_010824_AVOC_C2.D,8.04868880732068,"Nonane, 2-methyl-",84.1604803825965,True,C10H22,781939.609295553,360228.618099857,781939.609295553,2505281.51055724,57.08,57.08
MP_010824_AVOC_T1.D,8.05091501639019,"Benzene, 1-ethyl-4-methyl-",94.806121851491,True,C9H12,1678241.22422311,570931.216719138,1678241.22422311,3720956.43166773,105,105
MP_010824_AVOC_T3.D,8.05277432823053,"2,4,6-Cycloheptatrien-1-one",72.5365584946365,True,C7H6O,148015.88717016,52777.3196900892,155690.330992127,495155.74398558,77.05,106.07
MP_010824_AVOC_T4.D,8.05380644795961,Diethyl 1-amino-1-phenylmethanephosphonate,57.9802418925089,True,C11H18NO3P,336551.548530809,116398.916538791,336551.548530809,958738.538913521,106.07,106.07
MP_010824_AVOC_C3.D,8.05407565853214,"2,4,6-Cycloheptatrien-1-one",67.4219153894082,True,C7H6O,394511.811897794,134988.765625,394511.811897794,1318657.43831287,106,106
MP_010824_AVOC_T4.D,8.05417973566035,"2,4,6-Cycloheptatrien-1-one",70.9789113370306,True,C7H6O,336551.548530809,116398.916538791,336551.548530809,1143956.40160157,106,106
MP_010824_AVOC_C1.D,8.05476217263812,"2,4,6-Cycloheptatrien-1-one",73.9026668414908,True,C7H6O,236090.679965871,81672.5834452311,246895.383280616,794712.703301574,77.05,106.07
MP_010824_AVOC_C2.D,8.05494345116323,"Aniline, N-methyl-",56.7096933838997,True,C7H9N,407874.78393536,138383.3125,407874.78393536,1410188.88437828,106.07,106.07
MP_010824_AVOC_CC1.D,8.05504369230323,"2,4,6-Cycloheptatrien-1-one",67.3955261695302,True,C7H6O,229774.356865028,79363.1068066235,248777.50339052,869803.975862724,77.05,106.07
MP_010824_AVOC_T3.D,8.05598685140519,"Benzene, 1-ethyl-4-methyl-",94.9809733187639,True,C9H12,1231646.27788831,425242.09375,1231646.27788831,2716348.01575097,105.06,105.06
MP_010824_AVOC_T3.D,8.05634733430538,"Benzene, 1,2,3-trimethyl-",79.6326277253875,True,C9H12,1231646.27788831,425242.09375,1231646.27788831,2282276.73631221,105,105
MP_010824_AVOC_T2.D,8.05703733394859,"Benzene, 1-ethyl-4-methyl-",94.9017887718366,True,C9H12,1604273.51171095,545880.803916637,1604273.51171095,3549548.36270485,105,105
MP_010824_AVOC_C1.D,8.05796928165017,"Benzene, 1-ethyl-4-methyl-",94.8883601843579,True,C9H12,1985577.15034829,679511.566133911,1985577.15034829,4384226.83719362,105,105
MP_010824_AVOC_CC1.D,8.05828252284424,"Benzene, 1-ethyl-4-methyl-",94.9042177893186,True,C9H12,1960947.99791949,656512.909872165,1960947.99791949,4340996.85411291,105,105
11062023_MP_C1.D,8.058787361732,"Benzene, propyl-",85.7531755899478,True,C9H12,38642.2864539335,18036.57421875,38642.2864539335,60389.7552843459,91.03,91.03
MP_010824_AVOC_T4.D,8.05927721271741,"Benzene, 1-ethyl-4-methyl-",94.5625366391764,True,C9H12,2560265.62691919,856429,2560265.62691919,5689896.6780871,105,105
MP_010824_AVOC_C3.D,8.05992940821103,"Benzene, 1-ethyl-4-methyl-",94.5950051183414,True,C9H12,2821320.32242369,919262.056988939,2821320.32242369,6333001.32480313,105.06,105.06
MP_010824_AVOC_C2.D,8.06016908287008,"Benzene, 1-ethyl-4-methyl-",94.0229578155818,True,C9H12,2961324.59061298,978158.090121745,2961324.59061298,6708589.06177266,105,105
11062023_MM_C3.D,8.06023604182017,"Benzene, propyl-",91.4483132715588,True,C9H12,113154.618720939,51255.1001519502,113154.618720939,204725.658621746,91.04,91.04
11062023_MP_C3.D,8.06051085667425,"Benzene, propyl-",90.7754668324761,True,C9H12,69490.9613514878,31406.1618378407,69490.9613514878,118433.369633758,91.03,91.03
11062023_MP_T3.D,8.06051276041193,"Benzene, propyl-",89.6319217039372,True,C9H12,195599.543647481,87924.5579392594,195599.543647481,328186.477101309,91.04,91.04
11062023_MP_T2.D,8.06056410556109,"Benzene, propyl-",93.0630595572425,True,C9H12,513105.71455145,236718.438331857,513105.71455145,889174.481696609,91.04,91.04
11062023_MP_T2.D,8.06064048320077,"Phenethylamine, N-benzyl-p-chloro-",72.5907529237917,True,C15H16ClN,75360.5579628227,31407.7177772056,513105.71455145,1438614.43065804,125,91
11062023_MM_T3.D,8.06071807017663,"Benzene, propyl-",88.92272513987,True,C9H12,62529.8569661922,28663.2289107627,62529.8569661922,102781.267691566,91,91
11062023_MM_C2.D,8.06092329201017,"Benzene, propyl-",91.2354568531778,True,C9H12,161881.902184171,73583.1240240272,161881.902184171,276318.721509064,91,91
11062023_MM_T1.D,8.0612087430974,"Benzene, propyl-",91.4166757553426,True,C9H12,1003065.29703229,445481.146899871,1003065.29703229,1715057.00320306,91,91
11062023_MM_T2.D,8.06132046378467,"Benzene, propyl-",91.4847537263376,True,C9H12,1072632.24304449,479960.685164671,1072632.24304449,1840099.48516832,91.04,91.04
11062023_MP_C3.D,8.08984455769853,"Cyclooctane, 1-methyl-3-propyl-",80.2910349659787,True,C12H24,12187.4897627251,5174.48343754572,34372.5304896018,134127.083170173,125.06,69.05
11062023_MP_T3.D,8.09061484670772,Cyclohexanemethanol,65.2881995493365,True,C7H14O,34256.6097880205,9443.41163889681,34256.6097880205,77359.4401296404,83.07,83.07
11062023_MM_T3.D,8.09138082639989,"Cyclohexane, 1,1,3,5-tetramethyl-, trans-",80.6071415541578,True,C10H20,10793.3376202107,5550.10168973185,26502.8444392118,115359.339196813,83.08,69.07
11062023_MM_C3.D,8.0914080736306,"2,3-Dimethyl-1-hexene",78.4280954016681,True,C8H16,11770.5356843914,6459.84015715148,38210.1101935473,123765.353863868,83.08,69.06
11062023_MM_T1.D,8.09921500426306,"2(1H)-Pyrimidinone, 4-amino-5-methyl-",66.858828159302,True,C5H7N3O,178100.122765033,69479.8568343344,178100.122765033,450574.710952159,125,125
11062023_MP_T2.D,8.09925201837437,"Cyclohexane, 2,4-diethyl-1-methyl-",73.7921898703337,True,C11H22,75360.5579628227,31407.7177772056,81133.8413567138,336242.835751316,125,69
11062023_MP_T3.D,8.10033848102687,"Cyclohexane, 1,1,3,5-tetramethyl-, trans-",77.6558560926273,True,C10H20,24654.6397766164,8426.94939058641,87178.1214893491,336831.667424445,85.08,69.06
11062023_MM_C3.D,8.10046933853558,(3-Aminopropyl)dibutylborane,60.295081627379,True,C11H26BN,38210.1101935473,7258.50318631986,38210.1101935473,80245.8765878243,69,69
11062023_MM_T2.D,8.1021765250651,"Cyclohexane, 1,1,3,5-tetramethyl-, trans-",65.3872636887905,True,C10H20,166605.365396452,70043.3661922119,220697.430099367,875455.513863002,125,69
11062023_MM_C2.D,8.10427495484554,Phosphoramidous difluoride,82.1243879075376,True,F2H2NP,15473.6935536886,5771.65369220068,18844.7121395007,116943.567215455,84,85
11062023_MM_T2.D,8.10595671807923,"2(1H)-Pyridinone, 4-hydroxy-6-methyl-",68.0258793922395,True,C6H7NO2,166605.365396452,70043.3661922119,220697.430099367,1122307.31550408,125.1,69.07
MP_010824_AVOC_C3.D,8.11202651289675,"Nonane, 2,3-dimethyl-",73.3699551875055,True,C11H24,138526.142554268,70256.8985857636,138526.142554268,267837.468649456,71,71
11062023_MP_C1.D,8.1366868752928,"Heptane, 2,3,4-trimethyl-",87.4979806310527,True,C10H22,16900.98668113,7924.01029764764,16900.98668113,50397.3971422118,57,57
11062023_MM_T3.D,8.13685436313862,"Heptane, 2,3,4-trimethyl-",81.7048418949429,True,C10H22,31168.3956941746,13723.7092049277,31168.3956941746,77638.2654237454,57,57
